,Report Number,Supplemental Number,Accident Year,Accident Date/Time,Operator ID,Operator Name,Pipeline/Facility Name,Pipeline Location,Pipeline Type,Liquid Type,Liquid Subtype,Liquid Name,Accident City,Accident County,Accident State,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Intentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,Shutdown Date/Time,Restart Date/Time,Public Evacuations,Operator Employee Injuries,Operator Contractor Injuries,Emergency Responder Injuries,Other Injuries,Public Injuries,All Injuries,Operator Employee Fatalities,Operator Contractor Fatalities,Emergency Responder Fatalities,Other Fatalities,Public Fatalities,All Fatalities,Property Damage Costs,Lost Commodity Costs,Public/Private Property Damage Costs,Emergency Response Costs,Environmental Remediation Costs,Other Costs,All Costs,datetime,month,hour
1678,20140243,19607,2014,5/22/2014 5:50 PM,879,CHEMOIL TERMINALS CORP.,CHEMOIL CARSON TERMINAL,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",OTHER,VACUUM GAS OIL,LONG BEACH,LOS ANGELES,CA,33.806917,-118.227056,INCORRECT OPERATION,INCORRECT VALVE POSITION,989.0,0.0,600.0,389.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49014.0,0.0,150986.0,0.0,0.0,200000,2014-05-22 17:50:00,5,17
1679,20140247,19594,2014,5/24/2014 11:44 AM,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.","10"" FINTEX",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),0,MIDLAND,MIDLAND,TX,31.968284,-102.07291,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,890.0,0.0,103.0,787.0,YES,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,111250.0,950000.0,80000.0,1500000.0,0.0,3041250,2014-05-24 11:44:00,5,11
1680,20140244,20314,2014,5/24/2014 5:27 PM,2731,CHEVRON PIPE LINE CO,BELRIDGE TO KETTLEMAN STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,MISSOURI TRIANGLE,KERN COUNTY,CA,35.28036,-119.42238,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.24,0.0,0.24,0.0,YES,NO,YES,5/24/2014 17:36,5/25/2014 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350000.0,100.0,0.0,5000.0,0.0,0.0,355100,2014-05-24 17:27:00,5,17
1681,20140246,19506,2014,5/25/2014 8:20 AM,300,"PLAINS PIPELINE, L.P.",MIDLAND MESA,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,0,MIDLAND,TX,32.017924,-102.026822,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,150.0,0.0,110.0,40.0,NO,NO,YES,5/25/2014 11:20,5/25/2014 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36500.0,4000.0,0.0,6800.0,0.0,0.0,47300,2014-05-25 08:20:00,5,8
1682,20140248,20494,2014,5/26/2014 6:25 PM,12628,MOBIL  PIPE  LINE COMPANY,ARKANSAS RIVER SURVIELLANCE SITE,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,0,SALINE,AR,34.94194,-92.45555,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.48,0.0,0.48,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,5000.0,0.0,5050,2014-05-26 18:25:00,5,18
1683,20140236,19482,2014,5/27/2014 9:00 AM,32407,"GENESIS PIPELINE TEXAS, L.P.",0,ONSHORE,TANK,CRUDE OIL,0,0,WEBSTER,HARRIS,TX,29.52225,-95.108347,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,1.0,0.0,1.0,0.0,NO,NO,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,100.0,0.0,0.0,0.0,0.0,14100,2014-05-27 09:00:00,5,9
1684,20140228,19514,2014,5/28/2014 9:00 AM,31174,"SHELL PIPELINE CO., L.P.",ST. JAMES PUMP STATION ,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,ST. JAMES,ST. JAMES,LA,30.0058083,-90.8609222,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,2.0,0.0,2.0,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,5000,2014-05-28 09:00:00,5,9
1685,20140245,20152,2014,5/28/2014 2:35 PM,2552,COLONIAL PIPELINE CO,COLONIAL/GREENSBORO JUNCTION,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0,GREENSBORO,GUILFORD,NC,36.07076,-79.93915,CORROSION,INTERNAL,15.88,0.0,15.88,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370000.0,2000.0,0.0,0.0,110000.0,0.0,482000,2014-05-28 14:35:00,5,14
1686,20140252,19918,2014,5/28/2014 3:30 PM,31189,BP PIPELINE (NORTH AMERICA) INC.,FREEMAN STATION ,ONSHORE,UNDERGROUND,CRUDE OIL,0,0,FREEMAN,CASS,MO,38.617704,-94.498427,CORROSION,EXTERNAL,0.71,0.0,0.71,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,80.0,0.0,1000.0,1500.0,0.0,4580,2014-05-28 15:30:00,5,15
1687,20140242,19869,2014,5/28/2014 7:00 PM,32147,MARATHON PIPE LINE LLC,ST. JAMES CAPLINE,ONSHORE,TANK,CRUDE OIL,0,0,ST. JAMES,ST. JAMES,LA,30.01177,-90.857704,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,84.0,0.0,84.0,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41000.0,400.0,0.0,166000.0,0.0,0.0,207400,2014-05-28 19:00:00,5,19
1688,20140251,19661,2014,5/29/2014 1:30 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",ST. PAUL PARK,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),0,ST. PAUL PARK,WASHINGTON,MN,44.85338,-92.99561,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.2,0.0,0.0,0.2,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,14.0,0.0,7000.0,5000.0,0.0,19014,2014-05-29 13:30:00,5,13
1689,20140249,19513,2014,5/31/2014 10:15 AM,31174,"SHELL PIPELINE CO., L.P.",NORCO ,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,NORCO,ST. CHARLES,LA,30.0065888,-90.4014277,INCORRECT OPERATION,INCORRECT INSTALLATION,0.48,0.0,0.48,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1000,2014-05-31 10:15:00,5,10
1690,20140238,20327,2014,6/4/2014 1:14 PM,32147,MARATHON PIPE LINE LLC,OWENSBORO STATION,ONSHORE,UNDERGROUND,CRUDE OIL,0,0,OWENSBORO,DAVIS,KY,37.7766173,-87.073657,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.0,0.0,0.0,0.0,YES,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2014-06-04 13:14:00,6,13
1691,20140239,19639,2014,6/5/2014 2:00 AM,32147,MARATHON PIPE LINE LLC,OWENSBORO STATION,ONSHORE,UNDERGROUND,CRUDE OIL,0,0,OWENSBORO,DAVIESS,KY,37.7766173,-87.073657,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,7.1,0.0,7.1,0.0,NO,NO,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,710.0,0.0,0.0,0.0,0.0,2210,2014-06-05 02:00:00,6,2
1692,20140250,19515,2014,6/8/2014 5:45 PM,31174,"SHELL PIPELINE CO., L.P.",BAKERSFIELD TANK FARM,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,BAKERSFIELD,KERN,CA,35.444988,-119.0425888,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,0.5,0.0,0.5,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,1000.0,0.0,0.0,4000,2014-06-08 17:45:00,6,17
1693,20140256,20847,2014,6/9/2014 11:41 AM,9175,JAYHAWK PIPELINE LLC,MEADE STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,"SOUTH OF PLAINS, KS",MEADE,KS,37.139844,-100.569479,INCORRECT OPERATION,INCORRECT VALVE POSITION,20.7,0.0,10.0,10.7,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,0.0,6130.0,5400.0,2000.0,15630,2014-06-09 11:41:00,6,11
1694,20140258,20006,2014,6/11/2014 11:19 AM,22855,"KOCH PIPELINE COMPANY, L.P.",SUNFIELD STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,DELMITA,STARR,TX,26.650465,-98.460842,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,25.0,0.0,22.0,3.0,NO,NO,YES,6/11/2014 11:36,6/11/2014 18:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,194815.0,0.0,0.0,197315,2014-06-11 11:19:00,6,11
1695,20140263,19569,2014,6/14/2014 7:08 AM,31684,PHILLIPS 66 PIPELINE LLC,THOMPSON FALLS PUMP STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0,THOMPSON FALLS,SANDERS,MT,47.582395,-115.300693,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,3.5,0.0,0.0,3.5,NO,NO,YES,6/14/2014 7:24,6/14/2014 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,588.0,0.0,6000.0,5000.0,0.0,11688,2014-06-14 07:08:00,6,7
1696,20140261,19710,2014,6/17/2014 9:00 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",PAOLA PUMP STATION,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0,PAOLA,MIAMI,KS,38.50252,-94.86919,CORROSION,INTERNAL,0.6,0.0,0.0,0.6,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,100.0,0.0,2000.0,15000.0,0.0,17600,2014-06-17 09:00:00,6,9
1697,20140266,20557,2014,6/18/2014 4:55 AM,12105,"MAGELLAN AMMONIA PIPELINE, L.P.","BORGER TO CONWAY 8"" SOUTH LEG",ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ANHYDROUS AMMONIA,0,MCPHERSON,MCPHERSON,KS,38.26485,-97.8667,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,2.85,0.0,0.0,2.85,NO,NO,YES,6/18/2014 12:31,6/20/2014 10:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,230.0,1500.0,1000.0,49500.0,0.0,72230,2014-06-18 04:55:00,6,4
1698,20160381,21863,2014,6/18/2014 10:00 AM,32537,WYOMING PIPELINE COMPANY,WYOMING PIPELINE COMPANY,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,0,WESTON COUNTY,WY,43.787975,-104.41668333,INCORRECT OPERATION,INCORRECT VALVE POSITION,0.5,0.0,0.0,0.5,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,100.0,100.0,0.0,250,2014-06-18 10:00:00,6,10
1699,20140253,19692,2014,6/18/2014 7:55 PM,2552,COLONIAL PIPELINE CO,COLONIAL PIPELINE COMPANY / COLLINS TANK FARM,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0,COLLINS,COVINGTON,MS,31.64875,-89.51924,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,1.6,0.0,1.6,0.0,NO,NO,YES,6/18/2014 20:05,6/18/2014 22:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11734.0,188.0,0.0,14870.0,0.0,0.0,26792,2014-06-18 19:55:00,6,19
1700,20140255,19780,2014,6/20/2014 2:55 AM,2552,COLONIAL PIPELINE CO,COLONIAL PIPELINE COMPANY / BELLE CHASSE STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),0,BELLE CHASSE,PLAQUEMINES,LA,29.69581,-89.97761,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.3,0.0,0.3,0.0,NO,NO,YES,6/20/2014 3:07,6/20/2014 17:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,267.0,0.0,0.0,306,2014-06-20 02:55:00,6,2
1701,20140264,21174,2014,6/20/2014 8:17 AM,1845,"BUCKEYE PARTNERS, LP",SUGAR CREEK,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),0,SUGAR CREEK,JACKSON,MO,39.12071,-94.44495,CORROSION,INTERNAL,11.9,0.0,3.3,8.6,NO,NO,YES,6/20/2014 8:41,6/21/2014 19:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,1000.0,0.0,285000.0,250000.0,0.0,536150,2014-06-20 08:17:00,6,8
1702,20140257,19946,2014,6/21/2014 6:40 AM,18092,"SFPP, LP",CONCORD STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0,CONCORD,CONTRA COSTA,CA,38.003663,-122.056224,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,7.2,0.0,7.0,0.2,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953.0,0.0,16750.0,16750.0,0.0,34453,2014-06-21 06:40:00,6,6
1703,20140267,19589,2014,6/21/2014 10:30 AM,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,SHORE TERMINALS LLC,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0,CROCKETT,CONTRA COSTA,CA,38.045747,-122.244843,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,37.0,0.0,37.0,0.0,NO,NO,YES,6/21/2014 10:30,6/22/2014 2:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,18500.0,0.0,5000.0,25000.0,0.0,52000,2014-06-21 10:30:00,6,10
1704,20140262,19784,2014,6/23/2014 4:10 AM,31130,DCP MIDSTREAM,RAMSEY METER STATION,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),0,ORLA,CULVERSON,TX,31.553051,-104.11549,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,473.0,0.0,0.0,473.0,NO,NO,YES,6/23/2014 6:38,6/23/2014 9:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1892.0,0.0,0.0,0.0,0.0,1892,2014-06-23 04:10:00,6,4
1705,20140259,19812,2014,6/24/2014 6:30 AM,32551,"BKEP PIPELINE, LLC",0,ONSHORE,TANK,CRUDE OIL,0,0,0,0,OK,35.947714,-96.754536,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.5,0.0,0.5,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,2780.0,0.0,0.0,2830,2014-06-24 06:30:00,6,6
1706,20140265,21866,2014,6/24/2014 8:10 AM,18667,FREEPORT-MCMORAN OIL & GAS,"SAN VICENTE TO PACKARD 8"" OIL LINE",ONSHORE,UNDERGROUND,CRUDE OIL,0,0,LOS ANGELES,LOS ANGELES COUNTY,CA,34.0577675,-118.360143,CORROSION,INTERNAL,0.12,0.0,0.0,0.12,NO,NO,YES,6/24/2014 8:12,7/1/2014 5:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,25.0,500.0,20000.0,0.0,15000.0,185525,2014-06-24 08:10:00,6,8
1707,20140260,20178,2014,6/24/2014 9:25 AM,31684,PHILLIPS 66 PIPELINE LLC,GOLD LINE / BORGER PRODUCTS TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),0,BORGER,HUTCHINSON,TX,35.719298,-101.353026,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.35,0.0,0.35,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,50.0,0.0,0.0,1000.0,0.0,13050,2014-06-24 09:25:00,6,9
1708,20140268,19714,2014,6/25/2014 8:15 AM,32223,VALERO REFINING COMPANY - CALIFORNIA,"BNRF CRUDE FILL 36"" CSFM 0695",ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,BENICIA,SOLANO,CA,38.061436,-122.134392,CORROSION,INTERNAL,22.0,0.0,22.0,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,50000.0,0.0,51000,2014-06-25 08:15:00,6,8
1709,20140270,19600,2014,6/28/2014 8:53 PM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",14/BL,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,BURLINGTON,KANE,IL,42.05679,-88.49732,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,3.0,0.0,3.0,0.0,NO,NO,YES,6/28/2014 20:53,6/29/2014 14:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000.0,300.0,0.0,20000.0,6000.0,0.0,39300,2014-06-28 20:53:00,6,20
1710,20140272,20168,2014,6/29/2014 5:00 AM,32147,MARATHON PIPE LINE LLC,PATOKA STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,VERNON,MARION,IL,38.792939,-89.085639,CORROSION,INTERNAL,646.0,0.0,348.0,298.0,NO,NO,YES,6/29/2014 5:00,6/29/2014 10:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,65000.0,0.0,1200000.0,0.0,0.0,1565000,2014-06-29 05:00:00,6,5
1711,20140269,19728,2014,6/30/2014 7:00 AM,2552,COLONIAL PIPELINE CO,BENGAL/BATON ROUGE,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),0,JACKSON,EAST FELICIANA,LA,30.71133,-91.28204,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.3,0.0,0.3,0.0,NO,NO,YES,6/30/2014 7:30,6/30/2014 8:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,8500.0,0.0,0.0,8532,2014-06-30 07:00:00,6,7
1712,20140299,20269,2014,6/30/2014 9:46 AM,32258,KINDER MORGAN COCHIN LLC,HECTOR PUMP STATION,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",OTHER,CONDENSATE,BIRD ISLAND,RENVILLE,MN,44.803407,-94.835427,NATURAL FORCE DAMAGE,TEMPERATURE,23.0,0.0,23.0,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2300.0,0.0,0.0,142484.0,579.0,146363,2014-06-30 09:46:00,6,9
1713,20140275,20693,2014,6/30/2014 2:00 PM,30003,HOUSTON REFINING LP.,"20"" CRUDE OIL SYSTEM",ONSHORE,UNDERGROUND,CRUDE OIL,0,0,HOUSTON,HARRIS,TX,29.705972,-95.237834,ALL OTHER CAUSES,MISCELLANEOUS,67.82,0.0,67.82,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2014-06-30 14:00:00,6,14
1714,20140274,19836,2014,7/1/2014 9:49 AM,31672,"CHAPARRAL ENERGY, LLC",CHAPARRAL CO2,ONSHORE,UNDERGROUND,CO2 (CARBON DIOXIDE),0,0,STINNETT,HUTCHINSON,TX,35.983,-101.409,CORROSION,EXTERNAL,1.0,3693.0,0.0,1.0,NO,NO,YES,7/1/2014 10:00,7/3/2014 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1000.0,0.0,5000.0,0.0,0.0,16000,2014-07-01 09:49:00,7,9
1715,20140273,19623,2014,7/1/2014 3:50 PM,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",VERDIGRIS LATERAL,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ANHYDROUS AMMONIA,0,ENID,GARFIELD,OK,36.38322,-97.60424,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",4.2,0.0,0.0,4.2,NO,NO,YES,7/1/2014 15:50,7/2/2014 17:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,1000.0,5000.0,0.0,36000,2014-07-01 15:50:00,7,15
1716,20140276,19620,2014,7/3/2014 4:10 AM,300,"PLAINS PIPELINE, L.P.",SWEETIE PECK LAUNCHER,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,MIDLAND,MIDLAND,TX,31.66159,-102.20698,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,10.0,0.0,10.0,0.0,NO,NO,YES,7/3/2014 4:10,7/3/2014 12:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,1500.0,2500.0,9000.0,0.0,0.0,13450,2014-07-03 04:10:00,7,4
1717,20140280,20320,2014,7/4/2014 12:30 AM,39013,TESORO SOCAL PIPELINE COMPANY LLC,CARSON CRUDE TERMINAL,ONSHORE,UNDERGROUND,CRUDE OIL,0,0,CARSON ,LOS ANGELES,CA,33.803335,-118.254678,CORROSION,INTERNAL,225.0,0.0,225.0,0.0,NO,NO,YES,7/4/2014 0:35,7/11/2014 13:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,1200.0,0.0,25000.0,200000.0,5000.0,281200,2014-07-04 00:30:00,7,0
1718,20140279,19633,2014,7/7/2014 4:15 PM,300,"PLAINS PIPELINE, L.P.",18G,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,0,KERN,CA,35.231666,-119.434622,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,10.0,0.0,10.0,0.0,NO,NO,YES,7/7/2014 16:15,7/8/2014 17:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1000.0,0.0,20000.0,0.0,0.0,21100,2014-07-07 16:15:00,7,16
1719,20140277,19860,2014,7/8/2014 3:45 PM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",0,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),0,PASADENA,HARRIS,TX,40.52243,-74.25384,CORROSION,INTERNAL,0.06,0.0,0.0,0.06,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675000.0,0.0,0.0,0.0,0.0,0.0,675000,2014-07-08 15:45:00,7,15
1720,20140278,19629,2014,7/8/2014 6:10 PM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",0,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),0,CARTERET,MIDDLESEX,NJ,40.58547,-74.21357,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.67,0.0,0.67,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,0.0,2000.0,0.0,0.0,8000,2014-07-08 18:10:00,7,18
